old:	 userId = 0017550b3a324275a5d542e7d74a6d8b	 clientCode = [-9, -9, 43, 20, 43, 20, 63, 41, 83, -77, -97]	 channelId = 10000	 matchCode.A = [-9, -1, 43, 20, 43, 22, 63, 41, 83, -109, -65, 2, 0, -30, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -32, 76]	 matchCode.B = 6	 result.channel_id = 226
new:	 userId = e31a7c2b4a724e1a8b82270e4342890a	 clientCode = [-3, -12, -23, -65, 45, -65, -42, 41, 28, 4, -44]	 channelId = 10000	 matchCode.A = [-3, -12, -7, -65, -83, -65, -42, 43, 28, 4, -108, 2, 1, 45, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 83, -90]	 matchCode.B = 12	 result.channel_id = 301
old:	 userId = e3306d0eeeee4dbe82a85748f5603dbc	 clientCode = [119, -17, -18, 6, 22, 0, -65, -48, 81, 74, -1]	 channelId = 10000	 matchCode.A = [103, -1, -18, 6, 22, 0, -65, -16, 81, 74, -3, 4, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -41, -6]	 matchCode.B = 12	 result.channel_id = 3
new:	 userId = e3306d0eeeee4dbe82a85748f5603dbc	 clientCode = [119, -17, -18, 6, 22, 0, -65, -48, 81, 74, -1]	 channelId = 10000	 matchCode.A = [103, -1, -18, 6, 22, 0, -65, -16, 81, 74, -3, 4, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -41, -6]	 matchCode.B = 12	 result.channel_id = 3
old:	 userId = e3309f4eb10f4e7b9fe7913e11be28e2	 clientCode = [-1, 104, 0, 52, -63, -115, 15, 7, 46, -65, -1]	 channelId = 10000	 matchCode.A = [-1, 104, 0, 52, -64, -113, 15, 14, 46, -65, -1, 5, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -89, 31]	 matchCode.B = 14	 result.channel_id = 212
new:	 userId = e3309f4eb10f4e7b9fe7913e11be28e2	 clientCode = [-1, 104, 0, 52, -63, -115, 15, 7, 46, -65, -1]	 channelId = 10000	 matchCode.A = [-1, 104, 0, 52, -64, -113, 15, 14, 46, -65, -1, 5, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -89, 31]	 matchCode.B = 14	 result.channel_id = 212
old:	 userId = e33542fd18c5439197d416ca201d04ce	 clientCode = [-89, 107, 96, 10, 108, -1, 40, 1, 122, -15, 43]	 channelId = 10000	 matchCode.A = [-17, 107, 96, 10, 108, -1, 40, 1, 122, -16, 43, 1, 0, -53, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 42, -21]	 matchCode.B = 2	 result.channel_id = 203
new:	 userId = e33542fd18c5439197d416ca201d04ce	 clientCode = [-89, 107, 96, 10, 108, -1, 40, 1, 122, -15, 43]	 channelId = 10000	 matchCode.A = [-17, 107, 96, 10, 108, -1, 40, 1, 122, -16, 43, 1, 0, -53, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 42, -21]	 matchCode.B = 2	 result.channel_id = 203
old:	 userId = e35052508622498ab125b198f279e565	 clientCode = [-68, 64, 105, -97, 41, 64, -44, -21, -65, 78, 64]	 channelId = 10000	 matchCode.A = [-68, 64, 105, -97, 41, 0, -60, -21, -65, 78, 0, 0, 0, -26, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 36, -4]	 matchCode.B = 1	 result.channel_id = 230
new:	 userId = e35052508622498ab125b198f279e565	 clientCode = [-68, 64, 105, -97, 41, 64, -44, -21, -65, 78, 64]	 channelId = 10000	 matchCode.A = [-68, 64, 105, -97, 41, 0, -60, -21, -65, 78, 0, 0, 0, -26, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 36, -4]	 matchCode.B = 1	 result.channel_id = 230
old:	 userId = e3627c70b17c4952827a83a18f1039a0	 clientCode = [7, -97, 63, 2, 40, 0, -65, 6, 19, 81, -65]	 channelId = 10000	 matchCode.A = [7, -97, 47, 2, 41, 0, -65, 6, 19, 83, -65, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 36, -123]	 matchCode.B = 1	 result.channel_id = 223
new:	 userId = e3627c70b17c4952827a83a18f1039a0	 clientCode = [7, -97, 63, 2, 40, 0, -65, 6, 19, 81, -65]	 channelId = 10000	 matchCode.A = [7, -97, 47, 2, 41, 0, -65, 6, 19, 83, -65, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 36, -123]	 matchCode.B = 1	 result.channel_id = 223
old:	 userId = e38161fdf3d34c0d90d0997fe3723ba6	 clientCode = [13, 86, -57, -9, 124, -32, -8, -15, -89, 44, 0]	 channelId = 10000	 matchCode.A = [13, 86, -25, -9, 126, -32, -8, -15, -89, 108, 8, 1, 0, 14, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 34, -85]	 matchCode.B = 13	 result.channel_id = 14
new:	 userId = e38161fdf3d34c0d90d0997fe3723ba6	 clientCode = [13, 86, -57, -9, 124, -32, -8, -15, -89, 44, 0]	 channelId = 10000	 matchCode.A = [13, 86, -25, -9, 126, -32, -8, -15, -89, 108, 8, 1, 0, 14, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 34, -85]	 matchCode.B = 13	 result.channel_id = 14
old:	 userId = e38c053f8b1e4ab1918efb265a6b9395	 clientCode = [-23, -108, 0, -12, -16, -97, 23, 31, -116, -99, -12]	 channelId = 10000	 matchCode.A = [-23, -108, 24, -12, -16, -113, 23, 31, -116, -35, -12, 2, 0, 1, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 92, -50]	 matchCode.B = 6	 result.channel_id = 1
new:	 userId = e38c053f8b1e4ab1918efb265a6b9395	 clientCode = [-23, -108, 0, -12, -16, -97, 23, 31, -116, -99, -12]	 channelId = 10000	 matchCode.A = [-23, -108, 24, -12, -16, -113, 23, 31, -116, -35, -12, 2, 0, 1, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 92, -50]	 matchCode.B = 6	 result.channel_id = 1
old:	 userId = e38ef864e337447392283e236633c9ff	 clientCode = [6, -105, 15, 22, 23, -97, 23, 15, -15, 81, 31]	 channelId = 10000	 matchCode.A = [6, -107, 15, 22, 23, -97, 23, 15, -47, 85, 31, 0, 0, 2, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -77, -104]	 matchCode.B = 1	 result.channel_id = 2
new:	 userId = e38ef864e337447392283e236633c9ff	 clientCode = [6, -105, 15, 22, 23, -97, 23, 15, -15, 81, 31]	 channelId = 10000	 matchCode.A = [6, -107, 15, 22, 23, -97, 23, 15, -47, 85, 31, 0, 0, 2, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -77, -104]	 matchCode.B = 1	 result.channel_id = 2
old:	 userId = e3c06dd811dd4c908dc66d9997f37222	 clientCode = [-8, -14, -24, 2, 32, -16, -48, -5, -3, -17, 64]	 channelId = 10000	 matchCode.A = [-8, -6, -24, 66, 32, -12, -48, -7, -3, -17, 64, 0, 0, 5, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 17, -18]	 matchCode.B = 5	 result.channel_id = 5
new:	 userId = e3c06dd811dd4c908dc66d9997f37222	 clientCode = [-8, -14, -24, 2, 32, -16, -48, -5, -3, -17, 64]	 channelId = 10000	 matchCode.A = [-8, -6, -24, 66, 32, -12, -48, -7, -3, -17, 64, 0, 0, 5, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 17, -18]	 matchCode.B = 5	 result.channel_id = 5
old:	 userId = e3c14b383ea041f98ef021129f830352	 clientCode = [-7, -108, 0, -4, -16, -1, 19, 31, -116, -99, -2]	 channelId = 10000	 matchCode.A = [-23, -108, 16, -4, -16, -1, 19, 31, -116, -99, -12, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -12, 39]	 matchCode.B = 16	 result.channel_id = 1
new:	 userId = e3c14b383ea041f98ef021129f830352	 clientCode = [-7, -108, 0, -4, -16, -1, 19, 31, -116, -99, -2]	 channelId = 10000	 matchCode.A = [-23, -108, 16, -4, -16, -1, 19, 31, -116, -99, -12, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -12, 39]	 matchCode.B = 16	 result.channel_id = 1
old:	 userId = e3d1337174a349f3ac515d435dbaaa73	 clientCode = [-75, 105, -1, -126, -24, 64, -48, -81, 56, 76, 36]	 channelId = 230	 matchCode.A = [-76, 105, -1, -126, -24, 64, -48, 43, 56, 76, 100, 0, 0, -26, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 57, -64]	 matchCode.B = 4	 result.channel_id = 230
new:	 userId = e3d1337174a349f3ac515d435dbaaa73	 clientCode = [-75, 105, -1, -126, -24, 64, -48, -81, 56, 76, 36]	 channelId = 230	 matchCode.A = [-76, 105, -1, -126, -24, 64, -48, 43, 56, 76, 100, 0, 0, -26, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 57, -64]	 matchCode.B = 5	 result.channel_id = 230
old:	 userId = e3deff09b96e4aedb378d9a1e303a06a	 clientCode = [104, -44, 0, -128, 96, -17, -121, 7, -53, -121, -106]	 channelId = 10000	 matchCode.A = [104, -44, 0, -128, 96, -17, -121, 7, -49, -57, -105, 2, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -77, -46]	 matchCode.B = 3	 result.channel_id = 12
new:	 userId = e3deff09b96e4aedb378d9a1e303a06a	 clientCode = [104, -44, 0, -128, 96, -17, -121, 7, -53, -121, -106]	 channelId = 10000	 matchCode.A = [104, -44, 0, -128, 96, -17, -121, 7, -49, -57, -105, 2, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -77, -46]	 matchCode.B = 3	 result.channel_id = 12
old:	 userId = e3fa6ec7380340cd9981da91cc08434f	 clientCode = [0, 0, -44, -1, -112, 15, 21, 39, 108, 56, 104]	 channelId = 10000	 matchCode.A = [0, 0, -44, -1, -112, 15, 23, -121, 108, -72, 104, 2, 0, -47, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -86, 58]	 matchCode.B = 14	 result.channel_id = 209
new:	 userId = e3fa6ec7380340cd9981da91cc08434f	 clientCode = [0, 0, -44, -1, -112, 15, 21, 39, 108, 56, 104]	 channelId = 10000	 matchCode.A = [0, 0, -44, -1, -112, 15, 23, -121, 108, -72, 104, 2, 0, -47, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -86, 58]	 matchCode.B = 14	 result.channel_id = 209
old:	 userId = e408de2a3b234084be5af0f092c47ab8	 clientCode = [0, -10, 9, 0, -17, 64, -3, 9, -52, 67, -43]	 channelId = 10000	 matchCode.A = [0, -2, 9, 0, -17, 64, -3, 41, -52, 67, -43, 0, 0, 15, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 39, 69]	 matchCode.B = 5	 result.channel_id = 15
new:	 userId = e408de2a3b234084be5af0f092c47ab8	 clientCode = [0, -10, 9, 0, -17, 64, -3, 9, -52, 67, -43]	 channelId = 10000	 matchCode.A = [0, -2, 9, 0, -17, 64, -3, 41, -52, 67, -43, 0, 0, 15, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 39, 69]	 matchCode.B = 5	 result.channel_id = 15
old:	 userId = e4101ad2a9f6445cbc948b2d24f87114	 clientCode = [-12, 64, 28, -44, -32, -106, 1, 22, -20, -35, -48]	 channelId = 10000	 matchCode.A = [-12, 64, -100, -44, -16, -106, 1, 22, -20, -35, -64, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 33, -77]	 matchCode.B = 9	 result.channel_id = 1
new:	 userId = e4101ad2a9f6445cbc948b2d24f87114	 clientCode = [-12, 64, 28, -44, -32, -106, 1, 22, -20, -35, -48]	 channelId = 10000	 matchCode.A = [-12, 64, -100, -44, -16, -106, 1, 22, -20, -35, -64, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 33, -77]	 matchCode.B = 9	 result.channel_id = 1
old:	 userId = e41ac3296ff74bf38a08e35c403c1278	 clientCode = [-4, -39, 63, -106, 61, -105, 47, -16, -31, 112, 105]	 channelId = 10000	 matchCode.A = [-4, -39, 63, -106, 31, -105, 47, -16, -31, 112, 105, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -97, 50]	 matchCode.B = 1	 result.channel_id = 1
new:	 userId = e41ac3296ff74bf38a08e35c403c1278	 clientCode = [-4, -39, 63, -106, 61, -105, 47, -16, -31, 112, 105]	 channelId = 10000	 matchCode.A = [-4, -39, 63, -106, 31, -105, 47, -16, -31, 112, 105, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -97, 50]	 matchCode.B = 1	 result.channel_id = 1
old:	 userId = e42a65c943ca4b42b9290e96edb4351e	 clientCode = [0, -25, 0, 0, 107, 95, 21, 63, 55, -1, 0]	 channelId = 10000	 matchCode.A = [0, -25, 41, 0, 107, 95, 5, 63, 55, -1, 0, 0, 0, 6, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 15, -90]	 matchCode.B = 12	 result.channel_id = 6
new:	 userId = e42a65c943ca4b42b9290e96edb4351e	 clientCode = [0, -25, 0, 0, 107, 95, 21, 63, 55, -1, 0]	 channelId = 10000	 matchCode.A = [0, -25, 41, 0, 107, 95, 5, 63, 55, -1, 0, 0, 0, 6, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 15, -90]	 matchCode.B = 12	 result.channel_id = 6
old:	 userId = e45e933158f0475a8512dafd1fec2185	 clientCode = [105, 64, 43, 11, 107, 11, 52, 43, -74, 82, 109]	 channelId = 10000	 matchCode.A = [43, 64, 43, 11, 99, 15, 52, 43, -74, 82, 109, 1, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 60, -57]	 matchCode.B = 13	 result.channel_id = 212
new:	 userId = e45e933158f0475a8512dafd1fec2185	 clientCode = [105, 64, 43, 11, 107, 11, 52, 43, -74, 82, 109]	 channelId = 10000	 matchCode.A = [43, 64, 43, 11, 99, 15, 52, 43, -74, 82, 109, 1, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 60, -57]	 matchCode.B = 13	 result.channel_id = 212
old:	 userId = e46b93036c76489f815b8ff6b7b8d3d4	 clientCode = [0, 0, 2, 4, 64, -105, -1, 64, -1, -18, 0]	 channelId = 10000	 matchCode.A = [8, 0, 2, 20, 64, -105, -17, 64, -1, -18, 0, 2, 0, -30, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 62, -4]	 matchCode.B = 2	 result.channel_id = 226
new:	 userId = e46b93036c76489f815b8ff6b7b8d3d4	 clientCode = [0, 0, 2, 4, 64, -105, -1, 64, -1, -18, 0]	 channelId = 10000	 matchCode.A = [8, 0, 2, 20, 64, -105, -17, 64, -1, -18, 0, 2, 0, -30, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 62, -4]	 matchCode.B = 2	 result.channel_id = 226
old:	 userId = e49425439b15422aafebfbb014e9b9dc	 clientCode = [43, 23, 63, 43, -67, 43, -64, -98, 53, 44, 2]	 channelId = 10000	 matchCode.A = [43, 87, 63, 43, -67, 41, -64, -98, 53, 36, 0, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -12, -22]	 matchCode.B = 6	 result.channel_id = 223
new:	 userId = e49425439b15422aafebfbb014e9b9dc	 clientCode = [43, 23, 63, 43, -67, 43, -64, -98, 53, 44, 2]	 channelId = 10000	 matchCode.A = [43, 87, 63, 43, -67, 41, -64, -98, 53, 36, 0, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -12, -22]	 matchCode.B = 6	 result.channel_id = 223
old:	 userId = e495502b197a4df49a770b4bfccba41a	 clientCode = [2, 17, 31, 23, 103, 23, 31, 23, -14, 83, 55]	 channelId = 10000	 matchCode.A = [0, 17, 31, 22, 103, 23, 31, 23, -14, 83, 55, 2, 0, 2, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -25, 39]	 matchCode.B = 1	 result.channel_id = 2
new:	 userId = e495502b197a4df49a770b4bfccba41a	 clientCode = [2, 17, 31, 23, 103, 23, 31, 23, -14, 83, 55]	 channelId = 10000	 matchCode.A = [0, 17, 31, 22, 103, 23, 31, 23, -14, 83, 55, 2, 0, 2, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -25, 39]	 matchCode.B = 1	 result.channel_id = 2
old:	 userId = e4a0c5c11f3b47daaf275f5ff940080a	 clientCode = [103, -65, 110, 15, 22, -80, -8, -48, 81, -116, 31]	 channelId = 10000	 matchCode.A = [39, -65, 110, 13, 22, -80, -8, -16, 81, -116, 31, 2, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 38, -31]	 matchCode.B = 16	 result.channel_id = 3
new:	 userId = e4a0c5c11f3b47daaf275f5ff940080a	 clientCode = [103, -65, 110, 15, 22, -80, -8, -48, 81, -116, 31]	 channelId = 10000	 matchCode.A = [39, -65, 110, 13, 22, -80, -8, -16, 81, -116, 31, 2, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 38, -31]	 matchCode.B = 16	 result.channel_id = 3
old:	 userId = e4bacaf1b032480092f1f5e99452a21b	 clientCode = [71, -97, 63, 2, 40, 0, -65, 6, 17, 81, -65]	 channelId = 223	 matchCode.A = [7, -97, 47, 2, 40, 0, -65, 6, 19, 83, -65, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 63, 96]	 matchCode.B = 8	 result.channel_id = 223
new:	 userId = e4bacaf1b032480092f1f5e99452a21b	 clientCode = [71, -97, 63, 2, 40, 0, -65, 6, 17, 81, -65]	 channelId = 223	 matchCode.A = [7, -97, 47, 2, 40, 0, -65, 6, 19, 83, -65, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 63, 96]	 matchCode.B = 8	 result.channel_id = 223
old:	 userId = e4c1dd10b09c4aff9f0671cc73739e38	 clientCode = [-8, -112, 16, -80, -16, -35, 23, 31, -116, -35, -12]	 channelId = 10000	 matchCode.A = [-8, -112, 16, -12, -16, -97, 23, 31, -116, -35, -12, 5, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -34, -85]	 matchCode.B = 10	 result.channel_id = 1
new:	 userId = e4c1dd10b09c4aff9f0671cc73739e38	 clientCode = [-8, -112, 16, -80, -16, -35, 23, 31, -116, -35, -12]	 channelId = 10000	 matchCode.A = [-8, -112, 16, -12, -16, -97, 23, 31, -116, -35, -12, 5, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -34, -85]	 matchCode.B = 10	 result.channel_id = 1
old:	 userId = e4da3923c8a84ad8b5966ff209f13b3d	 clientCode = [-44, -106, -105, -105, 15, 23, 23, 22, 85, 85, 23]	 channelId = 10000	 matchCode.A = [-42, -105, 23, -105, 15, 23, 23, 20, 85, 85, 23, 0, 0, -37, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 55, 50]	 matchCode.B = 5	 result.channel_id = 219
new:	 userId = e4da3923c8a84ad8b5966ff209f13b3d	 clientCode = [-44, -106, -105, -105, 15, 23, 23, 22, 85, 85, 23]	 channelId = 10000	 matchCode.A = [-42, -105, 23, -105, 15, 23, 23, 20, 85, 85, 23, 0, 0, -37, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 55, 50]	 matchCode.B = 5	 result.channel_id = 219
old:	 userId = e4e6079c52444c46bd901f6fc7d753b3	 clientCode = [-23, -112, 0, -4, -16, -99, 3, 31, -116, -99, -42]	 channelId = 10000	 matchCode.A = [-23, -108, 0, -4, -16, -99, 3, 31, -116, -99, -10, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -18, -118]	 matchCode.B = 12	 result.channel_id = 1
new:	 userId = e4e6079c52444c46bd901f6fc7d753b3	 clientCode = [-23, -112, 0, -4, -16, -99, 3, 31, -116, -99, -42]	 channelId = 10000	 matchCode.A = [-23, -108, 0, -4, -16, -99, 3, 31, -116, -99, -10, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -18, -118]	 matchCode.B = 12	 result.channel_id = 1
old:	 userId = e4eed3cbf44541f7a087bb506e70d5ba	 clientCode = [-106, -7, 8, -44, 107, -44, 63, 40, -54, 123, -23]	 channelId = 10000	 matchCode.A = [-108, -7, 8, -44, 105, -44, 127, 40, -54, 123, -21, 3, 0, 11, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 19, 81]	 matchCode.B = 3	 result.channel_id = 11
new:	 userId = e4eed3cbf44541f7a087bb506e70d5ba	 clientCode = [-106, -7, 8, -44, 107, -44, 63, 40, -54, 123, -23]	 channelId = 10000	 matchCode.A = [-108, -7, 8, -44, 105, -44, 127, 40, -54, 123, -21, 3, 0, 11, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 19, 81]	 matchCode.B = 3	 result.channel_id = 11
old:	 userId = e50983004f174e748a9fc8b22e96d17d	 clientCode = [-1, 64, -97, 41, 0, 43, -44, -2, 53, 15, 84]	 channelId = 10000	 matchCode.A = [-1, 64, -97, 9, 1, 43, -44, -1, 53, 14, 84, 2, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 112, -20]	 matchCode.B = 9	 result.channel_id = 212
new:	 userId = e50983004f174e748a9fc8b22e96d17d	 clientCode = [-1, 64, -97, 41, 0, 43, -44, -2, 53, 15, 84]	 channelId = 10000	 matchCode.A = [-1, 64, -97, 9, 1, 43, -44, -1, 53, 14, 84, 2, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 112, -20]	 matchCode.B = 9	 result.channel_id = 212
old:	 userId = e50d37e1cfda4b298945f51d59db538b	 clientCode = [15, 7, -42, 2, -97, -17, -44, 105, 84, -50, -108]	 channelId = 10000	 matchCode.A = [15, 6, -42, 10, -97, -17, -42, 105, 84, -50, -108, 3, 0, 13, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 27, -67]	 matchCode.B = 1	 result.channel_id = 13
new:	 userId = e50d37e1cfda4b298945f51d59db538b	 clientCode = [15, 7, -42, 2, -97, -17, -44, 105, 84, -50, -108]	 channelId = 10000	 matchCode.A = [15, 6, -42, 10, -97, -17, -42, 105, 84, -50, -108, 3, 0, 13, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 27, -67]	 matchCode.B = 1	 result.channel_id = 13
old:	 userId = e52a974b6bee43e8be6eb4c591a012b5	 clientCode = [2, -1, 43, -64, 57, -8, -12, -17, 67, 76, 8]	 channelId = 10000	 matchCode.A = [2, -1, 43, -64, 57, -7, -9, -17, 67, 72, 8, 0, 0, 6, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 85, 59]	 matchCode.B = 19	 result.channel_id = 6
new:	 userId = e52a974b6bee43e8be6eb4c591a012b5	 clientCode = [2, -1, 43, -64, 57, -8, -12, -17, 67, 76, 8]	 channelId = 10000	 matchCode.A = [2, -1, 43, -64, 57, -7, -9, -17, 67, 72, 8, 0, 0, 6, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 85, 59]	 matchCode.B = 19	 result.channel_id = 6
old:	 userId = e52f05cf4505442498e5adc30d858a0e	 clientCode = [42, -45, 41, 0, 125, 127, 5, 63, -9, -67, 31]	 channelId = 10000	 matchCode.A = [42, -45, 41, 0, 121, 127, 5, 63, -13, -1, 31, 2, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 11, -94]	 matchCode.B = 1	 result.channel_id = 6
new:	 userId = e52f05cf4505442498e5adc30d858a0e	 clientCode = [42, -45, 41, 0, 125, 127, 5, 63, -9, -67, 31]	 channelId = 10000	 matchCode.A = [42, -45, 41, 0, 121, 127, 5, 63, -13, -1, 31, 2, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 11, -94]	 matchCode.B = 1	 result.channel_id = 6
old:	 userId = e54148bd1eb5407fb6f833b1cf0f8b1f	 clientCode = [-19, 67, -73, -21, -105, 117, 43, 22, 37, -119, -3]	 channelId = 301	 matchCode.A = [-83, 67, -73, -5, -105, 117, 43, 22, 37, -127, -7, 2, 1, 45, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 59, -75]	 matchCode.B = 5	 result.channel_id = 301
new:	 userId = e54148bd1eb5407fb6f833b1cf0f8b1f	 clientCode = [-19, 67, -73, -21, -105, 117, 43, 22, 37, -119, -3]	 channelId = 301	 matchCode.A = [-83, 67, -73, -5, -105, 117, 43, 22, 37, -127, -7, 2, 1, 45, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 59, -75]	 matchCode.B = 5	 result.channel_id = 301
old:	 userId = e54b793702184ba4813f730aa92f47d2	 clientCode = [-105, -3, -7, 1, 14, 42, -80, -32, 90, 0, -65]	 channelId = 10000	 matchCode.A = [-105, -3, -8, 1, 6, 42, -80, -16, 90, 0, -65, 1, 0, -44, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -80, -31]	 matchCode.B = 4	 result.channel_id = 212
new:	 userId = e54b793702184ba4813f730aa92f47d2	 clientCode = [-105, -3, -7, 1, 14, 42, -80, -32, 90, 0, -65]	 channelId = 10000	 matchCode.A = [-105, -3, -8, 1, 6, 42, -80, -16, 90, 0, -65, 1, 0, -44, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -80, -31]	 matchCode.B = 4	 result.channel_id = 212
old:	 userId = e558e95d96db4be99fecb2c9f66440bd	 clientCode = [16, -72, -24, -81, 11, -2, -24, -16, -101, 34, 47]	 channelId = 10000	 matchCode.A = [16, -72, -56, -81, 15, -1, -24, -16, -101, 34, 15, 0, 0, 5, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -27, -16]	 matchCode.B = 9	 result.channel_id = 5
new:	 userId = e558e95d96db4be99fecb2c9f66440bd	 clientCode = [16, -72, -24, -81, 11, -2, -24, -16, -101, 34, 47]	 channelId = 10000	 matchCode.A = [16, -72, -56, -81, 15, -1, -24, -16, -101, 34, 15, 0, 0, 5, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -27, -16]	 matchCode.B = 9	 result.channel_id = 5
old:	 userId = e561b699620d4f7db373d3644200c5cb	 clientCode = [38, -3, -127, -33, 111, 47, 107, -98, -37, 53, -105]	 channelId = 10000	 matchCode.A = [38, -3, -125, -35, 111, 47, 111, -98, 91, 53, -105, 0, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -30, -31, 4]	 matchCode.B = 11	 result.channel_id = 3
new:	 userId = e561b699620d4f7db373d3644200c5cb	 clientCode = [38, -3, -127, -33, 111, 47, 107, -98, -37, 53, -105]	 channelId = 10000	 matchCode.A = [38, -3, -125, -35, 111, 47, 111, -98, 91, 53, -105, 0, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -30, -31, 4]	 matchCode.B = 11	 result.channel_id = 3
old:	 userId = e57663b53fcf4aba9465b80aa841664b	 clientCode = [15, 47, 41, 7, 107, 16, 16, 24, 59, 51, 63]	 channelId = 10000	 matchCode.A = [15, 47, 41, 7, 111, 16, 24, 24, 59, 51, 47, 0, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -23, -118]	 matchCode.B = 9	 result.channel_id = 221
new:	 userId = e57663b53fcf4aba9465b80aa841664b	 clientCode = [15, 47, 41, 7, 107, 16, 16, 24, 59, 51, 63]	 channelId = 10000	 matchCode.A = [15, 47, 41, 7, 111, 16, 24, 24, 59, 51, 47, 0, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -23, -118]	 matchCode.B = 9	 result.channel_id = 221
